Kingdom,Phylum,Subphylum,Superclass,Subsuperclass,Class,Infraclass,Superorder,Order,Family,Genus,Species,Annotation_level,QMIC1955_18S_QU39_3,QMIC1956_18S_QU39_3,QMIC1957_18S_QU39_3,QMIC1958_18S_QU39_3,QMIC1959_18S_QU39_3,QMIC1965_18S_QU39_3,QMIC1966_18S_QU39_3,QMIC1967_18S_QU39_3,QMIC1968_18S_QU39_3,QMIC1969_18S_QU39_3,QMIC1975_18S_QU39_3,QMIC1976_18S_QU39_3,QMIC1977_18S_QU39_3,QMIC1978_18S_QU39_3,QMIC1979_18S_QU39_3,QMIC1985_18S_QU39_3,QMIC1986_18S_QU39_3,QMIC1987_18S_QU39_3,QMIC1988_18S_QU39_3,QMIC1989_18S_QU39_3,QMIC1995_18S_QU39_3,QMIC1996_18S_QU39_3,QMIC1997_18S_QU39_3,QMIC1998_18S_QU39_3,QMIC1999_18S_QU39_3,QMIC2005_18S_QU39_3,QMIC2006_18S_QU39_3,QMIC2007_18S_QU39_3,QMIC2008_18S_QU39_3,QMIC2009_18S_QU39_3,QMIC2015_18S_QU39_3,QMIC2016_18S_QU39_3,QMIC2017_18S_QU39_3,QMIC2018_18S_QU39_3,QMIC2019_18S_QU39_3,QMIC2025_18S_QU39_3,QMIC2026_18S_QU39_3,QMIC2027_18S_QU39_3,QMIC2028_18S_QU39_3,QMIC2029_18S_QU39_3,QMIC2035_18S_QU39_3,QMIC2036_18S_QU39_3,QMIC2037_18S_QU39_3,QMIC2038_18S_QU39_3,QMIC2039_18S_QU39_3,QMIC2045_18S_QU39_3,QMIC2046_18S_QU39_3,QMIC2047_18S_QU39_3,QMIC2048_18S_QU39_3,QMIC2049_18S_QU39_3,QMIC2055_18S_QU39_3,QMIC2056_18S_QU39_3,QMIC2057_18S_QU39_3,QMIC2058_18S_QU39_3,QMIC2059_18S_QU39_3,QMIC2065_18S_QU39_3,QMIC2066_18S_QU39_3,QMIC2067_18S_QU39_3,QMIC2068_18S_QU39_3,QMIC2069_18S_QU39_3,QMIC2075_18S_QU39_3,QMIC2076_18S_QU39_3,QMIC2077_18S_QU39_3,QMIC2078_18S_QU39_3,QMIC2079_18S_QU39_3,QMIC2085_18S_QU39_3,QMIC2086_18S_QU39_3,QMIC2087_18S_QU39_3,QMIC2088_18S_QU39_3,QMIC2089_18S_QU39_3,QMIC2095_18S_QU39_3,QMIC2096_18S_QU39_3,QMIC2097_18S_QU39_3,QMIC2098_18S_QU39_3,QMIC2099_18S_QU39_3,QMIC2115_18S_QU39_3,QMIC2116_18S_QU39_3,QMIC2117_18S_QU39_3,QMIC2118_18S_QU39_3,QMIC2119_18S_QU39_3,QMIC2125_18S_QU39_3,QMIC2126_18S_QU39_3,QMIC2127_18S_QU39_3,QMIC2128_18S_QU39_3,QMIC2129_18S_QU39_3,QMIC2135_18S_QU39_3,QMIC2136_18S_QU39_3,QMIC2137_18S_QU39_3,QMIC2138_18S_QU39_3,QMIC2139_18S_QU39_3,QMIC2145_18S_QU39_3,QMIC2146_18S_QU39_3,QMIC2147_18S_QU39_3,QMIC2148_18S_QU39_3,QMIC2149_18S_QU39_3,QMIC2156_18S_QU39_3,QMIC2157_18S_QU39_3,QMIC2158_18S_QU39_3,QMIC2159_18S_QU39_3,QMIC2174_18S_QU39_3,QMIC2175_18S_QU39_3,QMIC2176_18S_QU39_3,QMIC2177_18S_QU39_3,QMIC2178_18S_QU39_3,QMIC2193_18S_QU39_3,QMIC2194_18S_QU39_3,QMIC2195_18S_QU39_3,QMIC2196_18S_QU39_3,QMIC2197_18S_QU39_3,QMIC2204_18S_QU39_3,QMIC2234_18S_QU39_3,QMIC2235_18S_QU39_3,QMIC2236_18S_QU39_3,QMIC2237_18S_QU39_3,QMIC2247_18S_QU39_3,QMIC2253_18S_QU39_3,QMIC2254_18S_QU39_3,QMIC2255_18S_QU39_3,QMIC2256_18S_QU39_3,QMIC2257_18S_QU39_3,QMIC2263_18S_QU39_3,QMIC2276_18S_QU39_4,QMIC2277_18S_QU39_4,QMIC2278_18S_QU39_4,QMIC2294_18S_QU39_4,QMIC2295_18S_QU39_4,QMIC2296_18S_QU39_4,QMIC2297_18S_QU39_4,QMIC2298_18S_QU39_4,QMIC2313_18S_QU39_4,QMIC2326_18S_QU39_4,QMIC2327_18S_QU39_4,QMIC2328_18S_QU39_4,QMIC2329_18S_QU39_4,QMIC2330_18S_QU39_4,QMIC2336_18S_QU39_4,QMIC2337_18S_QU39_4,QMIC2338_18S_QU39_4,QMIC2339_18S_QU39_4,QMIC2340_18S_QU39_4,QMIC2346_18S_QU39_4,QMIC2347_18S_QU39_4,QMIC2348_18S_QU39_4,QMIC2349_18S_QU39_4,QMIC2350_18S_QU39_4,QMIC2356_18S_QU39_4,QMIC2357_18S_QU39_4,QMIC2358_18S_QU39_4,QMIC2359_18S_QU39_4,QMIC2360_18S_QU39_4,QMIC2366_18S_QU39_4,QMIC2367_18S_QU39_4,QMIC2368_18S_QU39_4,QMIC2369_18S_QU39_4,QMIC2370_18S_QU39_4,QMIC2372_18S_QU39_4,QMIC2374_18S_QU39_4,QMIC2376_18S_QU39_4,QMIC2378_18S_QU39_4,QMIC2380_18S_QU39_4,QMIC2386_18S_QU39_4,QMIC2387_18S_QU39_4,QMIC2388_18S_QU39_4,QMIC2389_18S_QU39_4,QMIC2390_18S_QU39_4,QMIC2396_18S_QU39_4,QMIC2397_18S_QU39_4,QMIC2398_18S_QU39_4,QMIC2399_18S_QU39_4,QMIC2400_18S_QU39_4,QPK1506-bulk_18S_QPKbulk_2017,QPK1512-bulk_18S_QPKbulk_2017,QPK1530-bulk_18S_QPKbulk_2017,QPK1534-bulk_18S_QPKbulk_2017,QPK1558-bulk_18S_QPKbulk_2017,QPK1569-bulk_18S_QPKbulk_2017,QPK1576-bulk_18S_QPKbulk_2017,QPK1593-bulk_18S_QPKbulk_2017,QPK1600-bulk_18S_QPKbulk_2017,QPK1613-bulk_18S_QPKbulk_2017,QPK1621-bulk_18S_QPKbulk_2017,QPK1629-bulk_18S_QPKbulk_2017,QPK1640-bulk_18S_QPKbulk_2017,QPK1652-bulk_18S_QPKbulk_2017,QPK1664-bulk_18S_QPKbulk_2017,QPK1670-bulk_18S_QPKbulk_2017,QPK1678-bulk_18S_QPKbulk_2017,QPK1696-bulk_18S_QPKbulk_2017,QPK1713-bulk_18S_QPKbulk_2017,QPK1727-bulk_18S_QPKbulk_2017,QPK1737-bulk_18S_QPKbulk_2017,QPK962-bulk_18S_QPKbulk_2017
Chromista,Haptophyta,Haptophyta_EXT,Haptophyta_EXT,Prymnesiophyceae,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium polylepis,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Haptophyta,Haptophyta_EXT,Haptophyta_EXT,Prymnesiophyceae,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium@,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,11,14,0,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,0,0,0,0,0,5,0,247,235,24,0,0,302,73,0,10,0,0,34,0,9,222,199,67,11,0,526,296,105,0,12,114,352,17,0,0,0,53,55,0,0,0,104,0,27,0,25,22,0,10,0,0,21,26,0,10,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Haptophyta,Haptophyta_EXT,Haptophyta_EXT,Prymnesiophyceae,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT@,Prymnesiophyceae_EXT@@,Prymnesiophyceae_EXT@@@,Prymnesiophyceae_EXT@@@@,8,369,191,180,145,51,728,518,369,175,11,146,199,99,114,59,289,397,98,66,42,1334,1775,125,35,43,84,750,197,102,8,164,256,59,44,30,143,236,275,99,13,83,41,750,132,16,353,442,255,60,13,502,125,28,42,0,194,120,3,194,44,508,982,209,18,9,93,489,123,48,4,491,217,0,24,31,4255,3185,774,55,44,164,145,1381,88,22,651,507,293,10,3,2418,4150,705,165,46,3428,230,66,80,2228,1917,121,49,37,63,61,182,97,11,397,619,253,45,21,20,286,389,79,28,3,69,91,419,28,517,369,418,179,22,46,2998,579,139,83,42,871,1133,202,189,165,620,730,466,36,61,174,104,137,14,9,356,320,152,49,26,1413,686,529,56,9,534,834,326,99,35,1142,897,83,36,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Haptophyta,Haptophyta_EXT,Haptophyta_EXT,Prymnesiophyceae,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Syracosphaerales,Rhabdosphaeraceae,Algirosphaera,Algirosphaera robusta,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Haptophyta,Haptophyta_EXT,Haptophyta_EXT,Prymnesiophyceae,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Syracosphaerales,Syracosphaeraceae,Syracosphaera,Syracosphaera pulchra,12,117,38,30,24,12,100,94,50,42,0,55,61,33,15,0,86,213,29,0,12,684,787,70,21,0,47,556,182,77,0,285,397,111,19,0,212,250,340,58,0,108,47,776,12,0,237,214,213,28,0,352,51,29,31,19,276,195,0,198,33,1450,2291,399,11,0,324,1059,135,44,53,596,228,9,17,24,3638,2625,446,69,0,91,79,480,150,35,568,382,91,41,35,2211,3647,374,230,0,1444,82,85,82,2792,2496,87,101,17,217,162,184,88,56,393,905,289,34,0,26,440,569,21,0,20,353,160,398,11,623,297,420,95,0,21,1356,206,46,26,0,375,273,101,33,57,267,231,423,30,12,78,37,70,0,0,56,108,42,0,24,299,146,197,36,0,170,176,75,21,17,174,140,38,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Haptophyta,Haptophyta_EXT,Haptophyta_EXT,Prymnesiophyceae,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Syracosphaerales,Syracosphaeraceae,Syracosphaeraceae@,Syracosphaeraceae@@,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,7,0,0,0,19,17,0,0,0,143,115,9,0,0,0,0,21,0,0,10,14,0,0,0,128,113,11,0,0,17,0,0,0,49,51,0,0,0,10,9,0,0,0,17,23,22,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,9,0,0,7,7,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Haptophyta,Haptophyta_EXT,Haptophyta_EXT,Prymnesiophyceae,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Prymnesiophyceae_EXT,Zygodiscales,Helicosphaeraceae,Helicosphaera,Helicosphaera carteri,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,34,0,0,20,47,0,0,0,47,39,22,0,0,16,0,86,0,0,40,45,19,0,0,37,25,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,20,0,16,0,0,0,0,75,0,0,0,19,0,0,0,0,34,16,0,0,0,50,0,0,0,0,0,0,0,0,0,0,18,0,0,0,24,60,16,26,19,48,21,0,20,243,49,21,16,18,29,27,37,15,28,64,25,63,0,12,0,0,0,0,0,12,14,0,13,0,42,16,0,15,0,21,0,0,15,0,10,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinoflagellata_EXT@,Dinoflagellata_EXT@@,Dinoflagellata_EXT@@@,Dinoflagellata_EXT@@@@,Dinoflagellata_EXT@@@@@,Dinoflagellata_EXT@@@@@@,Dinoflagellata_EXT@@@@@@@,Dinoflagellata_EXT@@@@@@@@,4,94,45,64,0,0,266,86,356,53,0,46,59,121,35,0,63,87,45,68,0,49,76,417,48,0,0,21,23,98,4,9,10,7,7,0,0,0,0,8,1,4,7,43,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,6,0,0,57,41,151,0,0,24,58,103,0,0,0,0,185,0,0,9,4,42,0,0,0,0,128,4,0,0,20,0,0,0,0,0,0,0,0,0,269,0,0,0,41,151,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinoflagellata_incertae_sedis,Dinoflagellata_incertae_sedis_EXT,Dinoflagellata_incertae_sedis_EXT,Dinoflagellata_incertae_sedis_EXT,Dinoflagellata_incertae_sedis_EXT,Dinoflagellata_incertae_sedis_EXT,Protodinium,Protodinium simplex,12,38,45,10,13,0,0,30,0,21,0,0,0,0,0,0,0,0,9,13,14,0,0,0,0,17,0,67,40,6,41,0,0,0,0,91,0,14,28,0,0,14,0,159,0,0,43,28,0,0,0,20,7,0,0,0,0,0,0,0,24,17,0,0,0,0,11,88,21,0,0,27,61,0,0,5,27,25,307,0,0,83,44,47,0,0,85,103,186,0,0,23,0,19,0,0,11,10,0,0,0,0,0,0,0,47,0,65,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,25,0,6,0,0,20,0,12,0,5,68,0,0,14,0,15,12,17,9,7,0,0,0,0,9,0,0,0,40,0,33,0,0,21,0,0,0,0,0,6,0,0,0,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinophyceae,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_EXT@,Dinophyceae_EXT@@,Dinophyceae_EXT@@@,Dinophyceae_EXT@@@@,8,14345,4738,4276,12624,10755,24015,12114,12384,26788,7085,6097,9233,8295,20691,7122,8441,11606,3483,9901,10148,3583,7344,12603,14002,14025,5399,43952,14870,20173,11502,16677,16153,20648,13738,56576,14858,18152,23247,29795,41831,8181,5804,55186,23127,53126,19313,19593,11393,20203,21280,15389,4843,4470,15643,8755,6328,3888,2748,62868,18120,20081,21377,18403,35035,13608,12965,38811,15410,22056,24853,8143,4224,6003,14484,37041,8406,12169,25084,33505,21886,4181,7258,27422,28772,29230,6893,6568,24386,12723,11955,18311,3317,30576,43385,31766,4104,14477,15851,44175,874,596,20718,16613,12098,9760,6896,80501,19037,19194,7013,2500,6641,9873,7139,17421,377,535,4331,8553,2594,1803,13039,33293,20370,45932,32837,17409,51960,9358,37027,16644,9637,22135,24106,20950,7608,8982,53896,46248,23188,30404,29426,34205,21435,15105,17040,11971,16193,7761,6350,15244,3843,9538,34238,15411,31064,22270,44390,34250,5345,15893,25344,20170,26641,14783,18463,20315,14350,21345,36422,78,478,15,35,12,74,0,0,294,0,0,239,38,124,5,177,47,46,0,0,519,2
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinophyceae,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_incertae_sedis,Dinophyceae_incertae_sedis_EXT,Gymnoxanthella,Gymnoxanthella radiolariae,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,25,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,74,144,144,26,0,152,356,109,193,0,8,27,183,193,0,0,127,960,192,98,96,274,248,104,77,48,98,70,76,44,37,70,211,123,52,60,449,157,66,0,0,343,342,125,0,0,115,313,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinophyceae,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_EXT,Dinophysiales,Dinophysiaceae,Dinophysiaceae@,Dinophysiaceae@@,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinophyceae,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_EXT,Dinophysiales,Dinophysiaceae,Dinophysis,Dinophysis norvegica,12,28,0,0,0,0,48,17,0,0,0,0,0,10,0,0,8,11,0,0,0,0,0,0,0,0,0,30,0,0,0,13,0,0,0,0,0,10,0,0,0,0,0,0,0,0,157,107,0,0,0,109,19,0,0,0,139,64,0,0,0,274,244,0,0,0,90,286,0,0,0,86,0,0,0,0,29,18,17,0,0,2879,747,24,0,0,8,0,65,0,0,96,0,17,0,0,40,0,0,0,0,0,0,8,0,30,0,15,0,0,0,0,0,0,0,9,0,0,0,0,0,20,0,0,16,114,67,0,0,0,0,16,0,11,8,0,60,126,31,0,0,58,41,93,30,0,0,8,0,0,0,0,0,0,0,0,0,28,0,0,0,75,83,9,13,0,69,54,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinophyceae,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_EXT,Dinophysiales,Dinophysiaceae,Ornithocercus,Ornithocercus heteroporus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinophyceae,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_EXT,Dinophysiales,Dinophysiaceae,Ornithocercus,Ornithocercus@,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinophyceae,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_EXT,Dinophysiales,Dinophysiaceae,Sinophysis,Sinophysis@,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinophyceae,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_EXT,Dinophysiales,Oxyphysaceae,Phalacroma,Phalacroma oxytoxoides,12,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,0,0,0,7,37,0,0,0,13,0,0,0,0,8,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinophyceae,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_EXT,Dinophysiales,Oxyphysaceae,Phalacroma,Phalacroma@,11,0,0,0,15,0,0,0,0,34,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,28,0,33,211,0,0,0,0,34,121,19,26,73,0,21,0,0,307,0,10,0,0,132,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,6,0,0,0,0,0,0,95,0,0,18,96,0,0,0,0,12,52,0,0,0,0,0,0,0,0,0,55,0,0,0,0,66,29,87,0,26,0,41,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinophyceae,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_EXT,Gonyaulacales,Ceratiaceae,Tripos,Tripos fusus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,3,0,0,0,3,0,0,0,0,12,7,0,0,0,11,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,17,29,0,0,0,2,12,2,0,0,28,0,81,0,90,94,123,38,0,53,0,0,0,185,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Myzozoa,Dinozoa,Dinoflagellata_EXT,Dinophyceae,Dinophyceae_EXT,Dinophyceae_EXT,Dinophyceae_EXT,Gonyaulacales,Ceratiaceae,Tripos,Tripos tenuis,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,19,0,133,121,67,0,0,0,0,0,29,0,0,0,0,18,0,0,3,0,991,7,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
